id,job,name
74,Production Accountant,Tim L. Pearson
74,Construction Foreman,Brian Feola
74,Production Illustrator,James Clyne
74,Layout,Colin Benoit
74,Craft Service,Kendra Levenberg
74,Post Production Assistant,Michael Pedraza
74,Post Production Supervisor,Stephanie Ito
74,Production Intern,Justin B. Tolley
74,Set Production Assistant,Ian Calip
74,Stand In,Kathryn Barnhardt
74,Electrician,Robert Allen Jr.
8961,Art Direction,David Lazan
8961,Casting,Suzanne Smith
8961,Director,Michael Bay
8961,Original Music Composer,Trevor Rabin
8961,Screenplay,Ron Shelton
8961,Story,Ron Shelton
8961,Special Effects Supervisor,John Frazier
8961,Costume Design,Deborah Lynn Scott
8961,Story,Cormac Wibberley
8961,Unit Production Manager,John H. Starke
8961,Orchestrator,Dave Metzger
8961,Supervising ADR Editor,Kimberly Harris
8961,Additional Music,Toby Chu
8961,Special Sound Effects,Beau Borders
8961,Set Decoration Buyer,Rosa Palomo
8961,Aerial Coordinator,Alan D. Purwin
8961,Camera Loader,Michael Watson
8961,Makeup Artist,Debra Denson
8961,Art Direction,J. Mark Harrington
8961,First Assistant Editor,David Feldman
8961,Visual Effects Producer,Blondel Aidoo
8961,Steadicam Operator,David Emmerichs
8961,Camera Operator,Philippe Carr-Forster
8961,Unit Publicist,Gabriela Gutentag
8961,Art Department Coordinator,Bruce Bisbey
8961,Aerial Director of Photography,David B. Nowell
8961,Sound Effects Editor,Suhail Kafity
8961,Production Sound Mixer,Douglas J. Schulman
8961,Gaffer,Justin Holdsworth
8961,Visual Effects,Alyssa Fong
8961,Second Unit,Robert Consing
8961,Hairstylist,Lisa Mitchell
8961,Rigging Gaffer,Jeffrey P. Soderberg
8961,ADR Editor,Linda Folk
8961,Digital Effects Supervisor,James Marbas
8961,Additional Camera,Stephen Ciffone
8961,Costume Illustrator,Lois DeArmond
8961,Camera Intern,Travis Tarr
8961,Picture Car Coordinator,Kevin Craig
8961,Post Production Supervisor,Tami Goldman
8961,Scenic Artist,Alejandra Martinez
8961,Set Medic,George Schoendorfer
8961,Stand In,Andre Blair
8961,Utility Stunts,Lena Fennema
8961,Digital Intermediate,Steve Mora
8961,Best Boy Electric,Ben Kanegson
8961,Dolly Grip,Jerry Bertolami
8961,Second Assistant Director,Joe Lotito
8961,Assistant Production Coordinator,Derek Di Biagio
8961,Casting Assistant,Caitlin Rinderer
8961,Utility Sound,Mike Schmidt
8961,Lead Animator,Gary Abrahamian
8961,Visual Effects Designer,Justin Blampied
8961,Wigmaker,Marc Boyle
417859,Casting,Leslee Feldman
417859,Director,Chris Miller
417859,Story,Tom Wheeler
417859,Art Direction,Christian Schellewald
417859,Editor,Erika Dapkewicz
27576,Original Music Composer,James Newton Howard
27576,Director of Photography,Robert Elswit
27576,Director,Phillip Noyce
27576,Production Design,Scott Chambliss
27576,Costume Design,Sarah Edwards
27576,Art Direction,Teresa Carriker-Thayer
86834,Original Music Composer,Clint Mansell
86834,Director,Darren Aronofsky
86834,Producer,Darren Aronofsky
86834,Writer,Darren Aronofsky
86834,Supervising Art Director,Dan Webster
86834,Editor,Andrew Weisblum
86834,Thanks,Satoshi Kon
86834,Dialect Coach,Jerome Butler
86834,Art Direction,Deborah Jensen
86834,Casting,Lindsay Graham
86834,Sound Effects Editor,Coll Anderson
86834,Creature Design,Neville Page
86834,Art Direction,Atli Geir Grétarsson
86834,Foley,Steve Baine
86834,Sound Re-Recording Mixer,Dominick Tavella
86834,Art Direction,Aaron McBride
86834,Scenic Artist,Hannah Davis
86834,Property Master,Sandy Hamilton
86834,Sculptor,William Lance
86834,Construction Coordinator,Nick Miller
86834,Costume Supervisor,Nicole Greenbaum
86834,Special Effects,David Greene
17578,Director,Steven Spielberg
17578,Producer,Carolynne Cunningham
17578,Associate Producer,Adam Somner
17578,Supervising Art Director,Andrew L. Jones
17578,Script Supervisor,Ana Maria Quintana
17578,Construction Coordinator,John Villarino
17578,CG Supervisor,Mike Perry
17578,Art Department Coordinator,Sarah Milnes
17578,Animation Supervisor,Jamie Beard
673,Director of Photography,Michael Seresin
673,Screenplay,Steve Kloves
673,Producer,David Heyman
673,Art Direction,Andrew Ackland-Snow
673,Director,Alfonso Cuarón
673,Art Direction,Steven Lawrence
673,Supervising Sound Editor,David Evans
673,Dialogue Editor,Stefan Henrix
673,Scoring Mixer,Shawn Murphy
673,ADR Editor,Tony Currie
673,Sound Effects Editor,Andy Kennedy
673,Casting Assistant,Dixie Chassay
673,Creative Producer,Enfys Dickinson
673,Post Production Supervisor,Jessie Thiele
673,Art Department Assistant,Andrew Bennett
673,Script Supervisor,Annie Penn
673,Still Photographer,Murray Close
673,Visual Effects Editor,Lorelei David
673,Sculptor,Bryn Court
673,Aerial Director of Photography,John Marzano
673,Animation Supervisor,David Andrews
673,Location Manager,Nick Daubeny
673,Animation,Gabriele Zucchelli
673,Associate Producer,Chris Carreras
673,Lead Animator,Paul Kavanagh
673,Modeling,Clwyd Edwards
673,Orchestrator,Edward Karam
673,Costume Illustrator,Laurent Guinci
673,Camera Technician,Darren Bailey
673,Lighting Technician,Gary Hedges
673,Boom Operator,June Prinz
673,Sound Mixer,Tim Blackham
673,3D Animator,Christoph Schinko
673,I/O Supervisor,Oliver Faldo
6972,Editor,Dody Dorn
6972,Director,Baz Luhrmann
6972,Story,Baz Luhrmann
6972,Costume Design,Catherine Martin
6972,Producer,Catherine Martin
6972,Music Editor,Stuart Morton
6972,Stunt Coordinator,Greg Stuart
6972,Producer,Paul Watters
6972,Choreographer,John O'Connell
6972,Foley,John Simpson
6972,Sound Re-Recording Mixer,Andy Nelson
6972,Visual Effects Producer,Chad Malbon
6972,Visual Effects Producer,Michael Meagher
6972,Set Designer,Simon Elsley
6972,Makeup Artist,Francesco Nardi
6972,Hairstylist,Kate Birch
6972,Hairstylist,Teresa Hinton
6972,Assistant Art Director,Michael Bell
6972,Assistant Art Director,Ed Cotton
6972,Art Department Coordinator,Colette Birrell
6972,Construction Coordinator,Diana Freeman
6972,Scenic Artist,Gaetano Lagana
6972,Dialogue Editor,Polly McKinnon
6972,Dialogue Editor,Delia McCarthy
6972,Special Effects Coordinator,Thomas Van Koeverden
6972,Visual Effects Editor,Katie Goodwin
6972,Visual Effects Editor,Matt Morris
6972,Visual Effects Producer,Prue Fletcher
6972,Stunt Coordinator,Glenn Suter
6972,Location Manager,Peter Hicks
82700,Original Music Composer,James Newton Howard
82700,Casting,Douglas Aibel
82700,Director,M. Night Shyamalan
82700,Screenplay,M. Night Shyamalan
82700,Stunt Coordinator,Chad Stahelski
82700,Visual Effects Supervisor,Mark O. Forker
82700,Sound Re-Recording Mixer,David Giammarco
82700,Sound Re-Recording Mixer,Paul Massey
82700,Dialogue Editor,Bruce Stubblefield
82700,Makeup Department Head,Judy Murdock
82700,Art Direction,Robert Joseph
82700,Supervising Sound Editor,Charles Maynes
82700,Still Photographer,Claudette Barius
82700,Art Direction,Dean Wolcott
82700,Visual Effects Editor,Bryan Baker
82700,Music Editor,David Olson
82700,Set Designer,Stephen Morahan
82700,Set Designer,Jim Wallis
82700,Set Designer,Forest P. Fischer
82700,Sculptor,Val Drake
82700,Scenic Artist,Mitchell Landsman
82700,Sculptor,Benjamin Woodward
82700,Sound Re-Recording Mixer,Deb Adair
82700,Visual Effects Producer,Jenny Fulle
82700,Visual Effects Producer,Ineke Majoor
82700,Visual Effects Supervisor,Alex Henning
82700,Studio Teachers,Josie Batorski
82700,Animation,Daniel Fotheringham
82700,Animation,Jimmy Almeida
82700,Animation,Chuck Duke
82700,Lighting Artist,Howard R. Campbell
10567,Original Music Composer,James Newton Howard
10567,Editor,H. Lee Peterson
10567,Screenplay,John Harrison
10567,Director,Ralph Zondag
10567,Director,Eric Leighton
10567,Producer,Pam Marsden
10567,Director of Photography,David R. Hardberger
10567,Visual Development,Rick Maki
10567,Layout,Rick Moore
181533,Director of Photography,Guillermo Navarro
181533,Producer,Mark Radcliffe
181533,Director,Shawn Levy
181533,Production Design,Martin Whist
181533,Editor,Dean Zimmerman
181533,Screenplay,Ben Garant
181533,Screenplay,David Guion
181533,Screenplay,Michael Handelman
181533,Art Direction,Nigel Evans
181533,Choreographer,Chuck Maldonado
181533,Set Designer,Kris Bergthorson
181533,Lighting Director,Sirius Buisson
181533,Visual Effects Supervisor,Erik Nash
181533,Key Makeup Artist,Naomi Bakstad
181533,Makeup Artist,Sarah Bergeest Still
181533,Foley Editor,Matthew Harrison
181533,First Assistant Editor,Matthew G. Carson
181533,Visual Effects Producer,Jennifer Meislohn
181533,Visual Effects Coordinator,Ann Chow
181533,Painter,Ralph Sarabia
181533,Makeup Department Head,Don Kozma
181533,Visual Effects Editor,Michael Struk
181533,Painter,Jean-Paul Costaz
181533,Visual Effects Coordinator,Ashley Bellm
181533,Visual Effects Coordinator,Lesly Cazares
181533,Visual Effects Coordinator,Jamie Erickson
181533,Visual Effects Coordinator,Dana Jurcic
181533,Visual Effects Coordinator,Rakesh Kali
181533,Visual Effects Coordinator,Andrea Kistler
181533,Visual Effects Supervisor,Viet Luu
181533,Visual Effects Coordinator,Alex Reinach
38055,Original Music Composer,Hans Zimmer
38055,Director,Tom McGrath
671,Director of Photography,John Seale
671,Art Direction,Cliff Robinson
671,Director,Chris Columbus
671,Novel,J.K. Rowling
671,Screenplay,Steve Kloves
671,Casting,Karen Lindsay-Stewart
671,Art Direction,Andrew Ackland-Snow
671,Makeup Artist,Clare Le Vesconte
671,Visual Effects Supervisor,Jim Berney
671,Executive Producer,Mark Radcliffe
671,Hair Designer,Eithne Fennel
671,Executive Producer,Michael Barnathan
671,Co-Producer,Tanya Seghatchian
671,Assistant Property Master,Jamie Wilkinson
671,Script Supervisor,Annie Penn
671,Still Photographer,Peter Mountain
671,ADR Editor,Nick Lowe
671,Dialogue Editor,Colin Ritchie
671,Property Master,Barry Wilkinson
671,Special Effects Coordinator,Yves De Bono
671,Sequence Leads,Bob Mercier
671,Visual Effects Editor,Nicholas Atkinson
671,Sequence Supervisor,Hilmar Koch
671,Standby Painter,Paul Couch
671,Painter,Larry Gooch
671,Boom Operator,June Prinz
671,Grip,Peter Muncey
671,Driver,Warren Deluce
671,Systems Administrators & Support,Kevin Tengan
671,Production Supervisor,Russell Lodge
671,3D Supervisor,Alia Agha
671,Costume Coordinator,Martin Mandeville
671,ADR Voice Casting,Louis Elman
671,Second Assistant Director,Michael Stevenson
671,Third Assistant Director,Michael Michael
49524,Editor,Mark Helfrich
49524,Production Design,Alec Hammond
49524,Producer,Neal H. Moritz
49524,Executive Producer,David Dobkin
49524,Director,Robert Schwentke
49524,Executive Producer,Ori Marmur
49524,Executive Producer,Peter M. Lenkov
49524,Animation,Jeremy Stewart
22,Director,Gore Verbinski
22,Screenstory,Ted Elliott
22,Screenplay,Ted Elliott
22,Screenstory,Stuart Beattie
22,Screenstory,Jay Wolpert
22,Executive Producer,Mike Stenson
22,Costume Design,Penny Rose
22,Music Supervisor,Bob Badami
22,Art Direction,James E. Tocci
22,Art Direction,Derek R. Hill
22,Additional Photography,Patrick Loungway
22,Special Effects Coordinator,Terry D. Frazee
22,First Assistant Camera,Dennis Rogers
22,Property Master,Charles Stewart
22,Makeup Department Head,Ve Neill
22,Creature Design,Mark 'Crash' McCreery
22,Steadicam Operator,David Luckenbach
22,Music Editor,Kenneth Karman
22,Digital Effects Supervisor,Gregory D. Liegey
22,Transportation Coordinator,Dave Robling
22,Unit Publicist,Gabriela Gutentag
22,Camera Operator,Chris Haarhoff
22,Construction Coordinator,Robert A. Blackburn
22,Visual Effects Producer,Kim Boyle
22,Art Department Coordinator,Carla S. Nemec
22,Set Designer,Gene Darnell
22,Visual Effects,Cedric Nicolas-Troyan
22,Hair Designer,Martin Samuel
22,Wigmaker,Bob Kretschmer
22,Makeup Artist,Jane Aull
22,Storyboard,Darrin Denlinger
22,Loader,Mark Connelly
22,Set Production Assistant,Heather Anderson
22,Construction Foreman,Stephen Howard
22,Set Dressing Artist,G. Roger Abell
22,Sequence Supervisor,Neil Herzinger
22,Sound Recordist,Erik Flockoi
22,Video Assist Operator,David Goldsmith
22,Researcher,David Bullock
22,Visual Effects,Yuichiro Yamashita
22,Visual Effects Supervisor,Alex Frisch
22,Boom Operator,David Holmes
22,Stunts,John Ross
131631,Director,Francis Lawrence
131631,Set Designer,James E. Tocci
131631,Art Department Coordinator,Roxy Konrad
131631,Set Decoration,Larry Dias
131631,Director of Photography,Jo Willems
131631,Editor,Alan Edward Bell
131631,Editor,Mark Yoshikawa
131631,Makeup Department Head,Nikoletta Skarlatos
131631,Makeup Department Head,Ve Neill
131631,Supervising Art Director,David Scheunemann
131631,Set Designer,Jim Hewitt
131631,Set Designer,Easton Michael Smith
131631,Costume Supervisor,Meike Schlegel
131631,Script Supervisor,Ana Maria Quintana
131631,Sound Effects Editor,Lee Gilmore
131631,Camera Operator,David Luckenbach
131631,Set Costumer,Tiffany Busche
131631,Set Designer,Ernie Avila
131631,Camera Operator,Michael Burgess
131631,Gaffer,Jean-François Drigeard
131631,Visual Effects Producer,Melinka Thompson-Godoy
131631,CG Supervisor,Votch Levi
131631,Set Designer,Stephanie Rass
131631,Camera Operator,Sönke Hansen
131631,CG Supervisor,Jorge Razon
131631,Visual Effects Editor,Liana Jackson
131631,Location Manager,Ken Lavet
131631,Art Department Coordinator,Loïc Chavanon
131631,Greensman,T.J. Rottenberg
131631,Sculptor,Christine Mahuna
131631,Set Decoration Buyer,Nane Cornelius
131631,Animation Supervisor,Catherine Mullan
131631,Visual Effects Supervisor,Adrian De Wet
131631,VFX Production Coordinator,Seda Yilmaz
131631,Stunt Coordinator,Ralf Häger
591,Producer,Brian Grazer
591,Casting,John Hubbard
591,Casting,Janet Hirshenson
591,Screenplay,Akiva Goldsman
591,Director,Ron Howard
591,Producer,Ron Howard
591,Editor,Daniel P. Hanley
591,Production Design,Allan Cameron
591,Art Direction,Tony Reading
591,Executive Producer,Dan Brown
591,Novel,Dan Brown
591,Producer,John Calley
591,Makeup Artist,Paul Gooch
591,Unit Production Manager,Nigel Gostelow
591,Production Supervisor,Suzie F. Wiesmann
591,Hairstylist,Veronica McAleer
591,Makeup Artist,Christophe Danchaud
591,Foley,Michael J. Broomberg
591,Visual Effects Producer,Richard Friedlander
591,Assistant Art Director,Patricia Johnson
591,Helicopter Camera,Jeremy Braben
591,Set Costumer,Nicholas Roche-Gordon
591,Hairstylist,Norma Webb
591,Property Master,Marc Pinquier
591,Sculptor,Martin Smeaton
591,ADR & Dubbing,Deborah Wallach
591,Dialogue Editor,Teri E. Dorman
591,Second Unit Cinematographer,Fraser Taggart
591,Gaffer,Jean-Pierre Lacroix
591,Video Assist Operator,Adrian Spanna
591,Location Manager,Nicolas Foulatier
591,Location Manager,Olivier Servanin
172385,Director,Carlos Saldanha
172385,Story,Carlos Saldanha
172385,Original Music Composer,John Powell
172385,Screenplay,Jenny Bicks
172385,Producer,Bruce Anderson
172385,Screenplay,Yoni Brenner
172385,Supervising Sound Editor,Gwendolyn Yates Whittle
172385,Sound Effects Editor,Jeremy Bowker
172385,Animation,Tony Mecca
172385,Animation,Erik Baker
172385,Sound Recordist,Brian Tarlecki
36658,Director,Bryan Singer
36658,Story,Bryan Singer
36658,Director of Photography,Newton Thomas Sigel
36658,Screenplay,Michael Dougherty
36658,Set Decoration,Elizabeth Wilcox
36658,Supervising Art Director,Geoff Hubbard
36658,Choreographer,Terry Notary
36658,Stunts,J.J. Makaro
36658,Script Supervisor,Christine Wilson
51497,Editor,Christian Wagner
51497,Art Direction,Andrew Neskoromny
51497,Stunt Coordinator,Jack Gill
51497,Set Decoration,Bob Kensinger
51497,ADR & Dubbing,Anna MacKenzie
51497,Producer,Vin Diesel
51497,Production Design,Peter Wenham
51497,Executive Producer,Amanda Lewis
51497,Director,Justin Lin
51497,Executive Producer,Justin Lin
51497,Director of Photography,Stephen F. Windon
51497,Editor,Kelly Matsumoto
51497,Foley,Gary A. Hecker
51497,Camera Operator,Ken Fisher
51497,Scenic Artist,Wilhem Perez
51497,Set Designer,Thomas Minton
51497,Costume Supervisor,Nick Scarano
51497,Sound Effects Editor,Jon Title
51497,Music Editor,Joe Lisanti
51497,Visual Effects Supervisor,Angela Barson
51497,Sound Re-Recording Mixer,Frank A. Montaño
51497,Camera Operator,Patrick B. O'Brien
51497,Foley,Katherine Rose
51497,Hairstylist,Margarita Jeannot
51497,Visual Effects Editor,Migs Rustia
51497,Helicopter Camera,Steve Koster
51497,Second Unit Cinematographer,Ronald Hersey
51497,Visual Effects Producer,Melinka Thompson-Godoy
51497,Dolby Consultant,Thom 'Coach' Ehle
51497,Art Department Coordinator,Carla S. Nemec
51497,Sound Designer,Stephen P. Robinson
51497,Visual Effects Producer,Pam Hammarlund
51497,Visual Effects Editor,Scott Anderson
51497,Hairstylist,Joani Yarbrough
51497,Visual Effects Supervisor,Adam Avitabile
51497,Script Supervisor,Kate Eastridge
51497,Hairstylist,Jo Jo Stephens
51497,Hairstylist,Margarita Pidgeon
51497,Makeup Artist,Sherri Zebeck
51497,Assistant Art Director,Mailara Santana
51497,Art Department Coordinator,Cedar Valentine
51497,Art Department Assistant,Jenn Moye
51497,Construction Coordinator,Dale DeStefani
51497,CG Supervisor,Harry Mukhopadhyay
51497,Visual Effects Producer,Erin Ferguson
51497,Visual Effects Editor,Christopher Johnston
51497,Visual Effects Supervisor,David Wallace Allen
51497,Visual Effects Supervisor,Guillaume Rocheron
51497,Stunt Coordinator,Agnaldo Bueno
51497,Gaffer,Don Bixby
51497,Rigging Gaffer,Tom Fendley
51497,Costume Supervisor,Nava R. Sadan
51497,Set Costumer,Karola Hawk
51497,Transportation Coordinator,Gustavo de Jesus
51497,Script Supervisor,Florence Weyne Robert
51497,Location Manager,Philip Barnes
58574,Director,Guy Ritchie
58574,Producer,Joel Silver
58574,Director of Photography,Philippe Rousselot
58574,Foley,Peter Burgis
58574,Producer,Lionel Wigram
58574,Costume Design,Jenny Beavan
58574,Production Design,Sarah Greenwood
58574,Orchestrator,Kevin Kaska
58574,Art Direction,James Foster
58574,Casting,Reg Poerscout-Edgerton
58574,Supervising Art Director,Niall Moroney
58574,Set Decoration,Alison Harvey
58574,Special Effects Coordinator,Mark Holt
58574,Stunts,Nina Armstrong
18823,Executive Producer,Lynn Harris
18823,Special Effects,Neil Corbould
18823,Director,Louis Leterrier
18823,Editor,David Freeman
18823,Executive Producer,Thomas Tull
18823,Executive Producer,William Fay
18823,Producer,Basil Iwanyk
18823,Screenplay,Travis Beacham
18823,Steadicam Operator,George Richmond
18823,Greensman,Lawrie Ayres
18823,Greensman,Will Holden
18823,Construction Coordinator,Meike Maher
18823,Sculptor,Francis Poirier
18823,Greensman,Terry Royce
18823,Greensman,Keith Stevenson
18823,Sound Effects Editor,Michael Fentum
18823,Sound Effects Editor,Jed Loughran
18823,Special Effects,Michael Dawson
18823,Visual Effects Supervisor,Hugh Macdonald
18823,Music Editor,Christopher Benstead
18823,Transportation Captain,Steven Brigden
18823,Script Supervisor,Lisa Vick
18823,Still Photographer,Jay Maidment
18823,Script Supervisor,Laura Miles
18823,Digital Intermediate,Todd Kleparski
18823,Location Manager,Jamie Lengyel
18823,Makeup Artist,Joe Hopker
18823,Hairstylist,Sarah Monzani
18823,Makeup Artist,Sarah Monzani
18823,Hairstylist,Maralyn Sherman
18823,Makeup Artist,Julia Vernon
18823,Makeup Artist,Zoe Brown
18823,Wigmaker,Sarah Weatherburn
18823,Animatronic and Prosthetic Effects,John Nolan
18823,Visual Effects Supervisor,Rob Harvey
18823,Visual Effects Producer,Nic Hatch
18823,Camera Operator,Robert Binnall
18823,Set Costumer,Karen Beale
18823,Location Manager,Phil Hounam
861,Author,Philip K. Dick
861,Director,Paul Verhoeven
861,Producer,Buzz Feitshans
1911,Director,John McTiernan
1911,Screenplay,William Wisher Jr.
1911,Screenplay,Warren Lewis
1911,Co-Producer,Lou Arkoff
49040,Stunt Coordinator,Dan Bradley
49040,Sound Designer,Dino Dimuro
49040,Screenplay,Tony Gilroy
49040,Director,Tony Gilroy
49040,Executive Producer,Henry Morrison
49040,Production Design,Kevin Thompson
49040,Assistant Art Director,Hinju Kim
49040,Dialect Coach,Susan Hegarty
49040,Art Direction,Charlie Campbell
49040,Art Direction,Stephen H. Carter
49040,Gaffer,Cory Geryak
49040,Property Master,Wanjin Choi
49040,Costume Supervisor,Jeffrey Fayle
49040,Foley,Dan O'Connell
49040,Visual Effects Producer,Seth Kleinberg
49040,Foley,John T. Cucci
49040,Dialogue Editor,John C. Stuver
49040,Sound Effects Editor,William R. Dean
49040,Unit Publicist,Julie Kuehndorf
49040,Post Production Supervisor,Jennifer Lane
49040,Assistant Art Director,Marion Kolsby
49040,Scenic Artist,Doug Anderson
49040,Scenic Artist,Yong Xi Chen
49040,Scenic Artist,Christopher Hébel
49040,Scenic Artist,Kosyo Minchev
49040,Scenic Artist,Danh Nguyen
49040,ADR & Dubbing,Chris Jargo
49040,Visual Effects Editor,Abi Cadogan
49040,Visual Effects Editor,Benjamin Chua
49040,Camera Operator,Sean M. Harding
49040,Gaffer,Pepito Mirador Jr.
49040,Transportation Coordinator,Cecile Vitan
415,Sound Designer,Lance Brown
415,Director,Joel Schumacher
415,Production Design,Barbara Ling
415,Foley Editor,Bob Beher
415,Makeup Department Head,Bill Corso
415,Visual Effects,John Dykstra
415,Painter,Andy Carter
415,Production Supervisor,Mitchell E. Dauterive
415,Sculptor,Matt Rose
415,Visual Effects Editor,Miller Drake
415,Construction Coordinator,Greg John Callas
415,Location Manager,Laura Sode-Matteson
415,Unit Publicist,Michael Singer
415,Music Supervisor,Danny Bramson
415,Storyboard,Timothy Burgard
415,Utility Stunts,Gary Barnes
415,Video Assist Operator,Martin Weight
415,Stunts,Kevin Abercrombie
415,Scenic Artist,Michael Denering
415,Technical Supervisor,Philippe Gluckman
415,Visual Effects Producer,Tripp Hudson
415,Lighting Supervisor,Craig Ring
415,Lighting Technician,Billy Craft
415,Construction Foreman,Peter Alvarez
415,Propmaker,Brook Mansbridge
415,Software Engineer,Sosh Mirsepassi
415,First Assistant Editor,Erin Michelle Hopkins
415,Best Boy Electric,Jan Gould
415,Electrician,Lowell Crisp
415,Rigging Grip,Jason Hicks
415,Production Accountant,Kimberly Jase
415,Digital Compositors,Michael Adkisson
8871,Director,Ron Howard
8871,Director of Photography,Donald Peterman
8871,Screenplay,Jeffrey Price
8871,Makeup Artist,Bill Corso
8871,Makeup Artist,Ve Neill
8871,Special Effects Coordinator,Allen Hall
8871,Hairstylist,Nina Paskowitz
435,Director,Roland Emmerich
435,Producer,Roland Emmerich
435,Original Music Composer,Thomas Wanker
435,Editor,David Brenner
435,Music Editor,Emanuele Arnone
435,Art Direction,Michele Laliberte
435,Set Designer,Hugo Santiago
435,Executive Producer,Ute Emmerich
435,Production Design,Barry Chusid
435,Conductor,Blake Neely
435,First Assistant Director,Kim H. Winther
435,Sound Recordist,Tim Gomillion
435,Sound Recordist,Dennis Rogers
435,Co-Producer,Thomas M. Hammel
435,Art Direction,Tom Reta
435,Set Designer,Stephanie Gilliam
435,Set Medic,Jean Marchand
435,Makeup Artist,Sharon Ilson
435,Driver,Chris Haynes
435,Color Timer,Michael Eaves
435,Foley,Glenn T. Morgan
435,Visual Effects Producer,Mike Chambers
435,Still Photographer,Kerry Hayes
435,Set Designer,Steve Cooper
435,Casting,Randi Wells
435,Musician,Maria Newman
435,Makeup Artist,Elisabeth Fry
435,Costume Coordinator,Lyse Pomerleau
435,Construction Coordinator,Bruce Di Valerio
435,Transportation Coordinator,Daniel Matthews
435,First Assistant Sound Editor,Victor Ray Ennis
435,Set Designer,Frédéric Amblard
435,Assistant Art Director,Camille Parent
435,Visual Effects Supervisor,Greg Anderson
435,Visual Effects Supervisor,Richard Britton
435,Visual Effects Supervisor,Jerry Spivack
435,Visual Effects Producer,Todd Isroelit
435,Visual Effects Producer,Casey Conroy
435,Gaffer,Logan Leabo
435,Local Casting,Cate Praggastis
435,Set Costumer,Arlynn Abseck
435,Location Manager,Céline Daignault
435,Camera Operator,Gary L. Camp
435,Steadicam Operator,Gary L. Camp
435,Steadicam Operator,Francois Archambault
435,Key Makeup Artist,Kathryn Casault
435,Makeup Effects,C.J. Goldman
435,Leadman,David M. Milstien
435,Hairstylist,Sandy DeBlasio
435,Makeup Effects,George Tucci
435,CG Supervisor,Sean Andrew Faden
435,Camera Operator,Bill O'Drobinak
435,Storyboard,Timothy Burgard
435,Unit Production Manager,Joe Dishner
435,Post Production Assistant,Jeff Schweikart
435,I/O Supervisor,Ryan Beadle
435,Art Department Assistant,Una Martin
435,Construction Foreman,Eric Lafrance
435,First Assistant Camera,Michel Bernier
435,Transportation Co-Captain,Spiro Tsovras
435,Video Assist Operator,Julie Garceau
435,Lighting Artist,David B. Menkes
435,Lighting Technician,Stéphane Byl
435,Production Accountant,Manon Lapointe
435,Visual Effects Coordinator,Erica Headley
435,Sequence Leads,Jason Iversen
435,Unit Manager,Paul Boutin
435,Dolly Grip,Alain Masse
435,Key Costumer,Valerie T. O'Brien
435,Utility Sound,Schavaria Reeves
435,3D Animator,Jeremy F. Butler
435,Creature Technical Director,Vijay Myneni
955,Story,Brannon Braga
955,Set Decoration,Kerrie Brown
955,Art Direction,Michelle McGahey
955,Music Editor,Zigmund Gron
955,Stunts,Ray Anthony
955,Additional Music,Lalo Schifrin
955,Director,John Woo
955,Original Story,Bruce Geller
955,Casting,Gregory Apps
955,Supervising Sound Editor,Mark P. Stoeckinger
955,Gaffer,John Rogers
955,Executive Producer,Paul Hitchcock
955,Foley Editor,Scott Curtis
955,Music Editor,Marc Streitenfeld
955,Unit Production Manager,Kevin De La Noy
955,Property Master,Elaine Kusmishko
955,Dialogue Editor,John H. Arrufat
955,Assistant Director,Arthur Anderson
955,Production Coordinator,Barrie Hemsley
955,Visual Effects Producer,Krystyna Demkowicz
955,CG Supervisor,John 'D.J.' Des Jardin
955,Aerial Director of Photography,Phil Pastuhov
955,Rigging Grip,John Copeman
955,Sound Recordist,Craig Heath
955,Greensman,Jeff Brown
955,Propmaker,Michael Crowe
955,Set Costumer,Lisa Javelin
955,Armorer,Gideon Marshall
955,Assistant Sound Editor,Anne Couk
955,Special Effects Supervisor,David P. Kelsey
955,Production Accountant,Jim Davidson
955,Costume Design,Timothy Everest
955,Art Department Coordinator,Ehren Koepf
955,Assistant Art Director,Clive Memmott
955,Assistant Costume Designer,Brett Cooper
955,Video Assist Operator,Daniel Mellitz
955,Digital Compositors,Mike Castillo
955,Unit Manager,Will Matthews
2133,Original Music Composer,James Horner
2133,Casting,Janet Hirshenson
2133,Editor,Richard Francis-Bruce
2133,Director,Wolfgang Petersen
2133,Production Design,William Sandell
2133,Set Decoration,Ernie Bishop
2133,Screenplay,William D. Wittliff
2133,Art Direction,Bruce Crone
2133,Makeup Department Head,Susan A. Cabral
1979,Producer,Bernd Eichinger
1979,Producer,Ralph Winter
1979,Casting,Heike Brandstatter
1979,Costume Design,Mary E. Vogt
1979,Original Music Composer,John Ottman
1979,Executive Producer,Michael Barnathan
1979,Director,Tim Story
1979,Screenplay,Don Payne
1979,Screenplay,Mark Frost
1979,Story,John Turman
1979,Art Direction,Sandi Tanaka
1979,Co-Producer,Lee Cleary
1979,Associate Producer,Stewart Bethune
1979,Associate Producer,Allison Calleri
87827,Casting,Avy Kaufman
87827,Set Decoration,Anna Pinnock
87827,Director,Ang Lee
87827,Editor,Tim Squyres
87827,Production Design,David Gropman
87827,Screenplay,David Magee
87827,Executive Producer,Dean Georgaris
87827,Producer,Gil Netter
87827,Animation,Rohit Kolhe
87827,Set Decoration,Terry Lewis
1250,Producer,Avi Arad
1250,Original Music Composer,Christopher Young
1250,Art Direction,Peter Russell
1250,Property Master,Lisa Brennan
1250,Sound Designer,Dane A. Davis
